id,name_en,name_ar,category,subcategory,description,website,instagram,facebook,phone,email,address,city,governorate,lat,lng,opening_hours,price_level,ordering_url,booking_url,menu_url,rating,source,confidence,last_updated,luxury_score,family_score,tourist_score,student_score,corporate_score,gift_suitability
a6bbab64-b692-4371-8a84-8810eeb01a2e,fagle,,Retail,Supermarket,,,,,,,,,Irbid,32.5466078,35.8554073,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
b92b4f24-6891-4e4f-a34b-e035a0633f1e,golden city,,Services,Clothing,,,,,,,,,Irbid,32.5514886,35.8525071,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
8af406c9-8b81-46eb-b401-d17ccf883e38,الاسعد للالبسه التركيه و المستورده,,Services,Clothing,,,,,,,,,Irbid,32.5511417,35.8526138,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
75621fd8-3704-42c5-a2a4-0a91e5f96815,الطائر,,Services,Clothing,,,,,,,,,Irbid,32.5507855,35.8526963,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
69a36fc0-77b5-497a-9189-fe5280bc6d83,عصفور,,Services,Gift Shop,,,,,,,,,Irbid,32.5501409,35.8531119,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,True
d88ad08f-20c3-4537-889e-a2876dbae3a3,سما,,Services,Clothing,,,,,,,,,Irbid,32.5508584,35.8527994,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
4a486a84-15d2-47aa-8c83-fc0055f5a28c,Lz MarkEt,,Retail,Supermarket,,,,,,,,,Irbid,32.5466344,35.8553898,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
61c87bc5-3c35-42d6-9f41-d9a5978ed792,بيت المندي,,Services,Butcher,,,,,,,,,Irbid,32.5500637,35.8531676,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
d47b9661-935e-43b2-a2e8-5cb16fcddcc7,شنب,,Services,Clothing,,,,,,,,,Irbid,32.5503684,35.8529916,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
41f1dd0a-8734-4398-9d52-03ef1ced59e7,بهاء الدين,,Services,Clothing,,,,,,,,,Irbid,32.5507744,35.8530094,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
6af5c628-ecd9-4faf-9c45-0fe7d055160d,بلوتاج البسه رجاليه,,Services,Clothing,,,,,,,,,Irbid,32.5505001,35.8529116,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
fa992bda-e7c9-44e0-aca1-9cd290497f27,بيت العروس,,Services,Clothing,,,,,,,,,Irbid,32.5499813,35.8532193,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
1f04c55b-0397-45f1-9516-450a424e14ca,بوتيك نيو لايف,,Services,Clothing,,,,,,,,,Irbid,32.5506542,35.8530883,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
609acbd2-2823-4f57-9943-6ca90a7727c9,المختار,,Services,Clothing,,,,,,,,,Irbid,32.550598,35.8531242,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
2dec2de1-3467-4450-8191-7ec72f89c015,milano,,Services,Clothing,,,,,,,,,Irbid,32.5498942,35.8532685,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
39898f50-3161-4e92-80e1-a028de0c6d87,تصفية ألعاب أمريكية,,Services,Toys,,,,,,,,,Irbid,32.5469193,35.8551126,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
4fbf6cb6-a737-4459-a3af-dc221654e694,شركة ابناء طالب الذيب,,Services,Furniture,,,,,,,,,Irbid,32.5468381,35.8552027,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
03c64bbc-b55b-43d0-b2c6-8aa754edbf17,العوادين,,Services,Clothing,,,,,,,,,Irbid,32.5492041,35.853726,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
e5bb915b-85d2-4984-a310-5cf536e91b9f,بيت القطنيات,,Services,Clothing,,,,,,,,,Irbid,32.5474576,35.8547341,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
a9701daa-e177-4f55-8850-119dbd39db39,الربابعه,,Retail,Supermarket,,,,,,,,,Irbid,32.5474015,35.8547373,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
47504a1e-d285-454e-a35a-11aa4dbedfd8,سند Top fation,,Services,Clothing,,,,,,,,,Irbid,32.5475797,35.8546531,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
f185d7a4-2e62-47da-a3a5-2bad46751e40,سواريه للأزياء,,Services,Clothing,,,,,,,,,Irbid,32.5476101,35.8546452,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
f3391a51-03e4-40eb-83a9-92447c4ed83f,hana,,Services,Cosmetics,,,,,,,,,Irbid,32.5477528,35.8545593,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
c9a1fd93-8af9-4c53-bf83-d3a3b77e3bbb,No name,,Services,Clothing,,,,,,,,,Irbid,32.5476771,35.854603,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
4cf6bbf4-91a1-4e06-b5d5-77c5f2313205,اتيليه,,Services,Boutique,,,,,,,,,Irbid,32.5475615,35.8551969,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
09e3f18a-ae0a-43a2-acf5-e862b3705dc3,الميدان الشامي,,Food & Beverage,Sweets,,,,,,,,,Irbid,32.5470448,35.855452,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
9e673ed7-98da-451d-b3ef-e24656bd4fe7,ميرامار,,Services,Clothing,,,,,,,,,Irbid,32.5480294,35.8547934,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
a456f79a-12e3-405d-aeb4-87a475054d7f,لفاندا,,Services,Clothing,,,,,,,,,Irbid,32.547829,35.8545081,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
96d2c7df-f929-4413-9086-b25cb49f65e3,ازاليب للتصميم والديكور,,Services,Interior Decoration,,,,,,,,,Irbid,32.547967,35.8544253,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
683a1c2c-1e4a-4aac-b1c5-f6cbd544aa29,A Aللألبسه الطبيعيه,,Services,Clothing,,,,,,,,,Irbid,32.5480288,35.8548093,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
64c5f2c4-7cff-401c-a555-4900f992d553,صالون ناديا,,Services,Salon,,,,,,,,,Irbid,32.5478603,35.8549309,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
f3b8015b-cc9f-4c7c-aa7d-57641d767124,كيوت,,Services,Clothing,,,,,,,,,Irbid,32.5481136,35.8543398,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
3697c937-d245-430f-b16f-195fb97618f7,ازهار نور شان,,Services,Florist,,,,,,,,,Irbid,32.5480039,35.8548356,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
d33c74e8-3142-4150-9db9-32ae540bee61,حور العين,,Services,Boutique,,,,,,,,,Irbid,32.5477134,35.855,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
468da8e9-eb82-4bc7-8525-56384fbe23fc,أزياءRaya,,Services,Clothing,,,,,,,,,Irbid,32.5481663,35.8543116,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
6ac60e32-a0c6-484e-b5dc-937fb3eb1569,شهرزاد,,Services,Clothing,,,,,,,,,Irbid,32.5482167,35.8542835,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
5ecdd383-6560-4fb1-af06-2379f3f47c8b,the crepe and cafe,,Food & Beverage,Sweets,,,,,,,,,Irbid,32.5480748,35.8543689,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
3d10e606-954f-40fc-a2e8-b31bbc9adfa6,ازهار بيت الورود,,Services,Florist,,,,,,,,,Irbid,32.5483442,35.8542167,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
1c168e29-5efc-4a45-bffc-34bdbfeeeb30,اثواب,,Services,Clothing,,,,,,,,,Irbid,32.5483994,35.8541804,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
ab97e491-fb7d-4c1a-8c13-343558d56f9b,جود للتصفيه العالمية,,Services,Clothing,,,,,,,,,Irbid,32.5483186,35.8542335,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
c81cbcee-5b44-43ce-a00c-98b20d100e17,الحذاء الإيطالي المميز,,Services,Shoes,,,,,,,,,Irbid,32.5487113,35.8540071,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
e456556d-d9fe-4246-990a-a1f6ad30c8d7,Sporting Goods Store,,Services,Sporting Goods,,,,,,,,,Irbid,32.5482873,35.8542412,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
0a7607ac-f0cf-48c0-bdb4-5b58c29a3034,ركن الزينه,,Services,Clothing,,,,,,,,,Irbid,32.5485559,35.8540572,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
bb07c204-9c5c-4c2f-8594-1d1b3c24c0ca,صالون ارجوان للسيدات,,Services,Cosmetics,,,,,,,,,Irbid,32.548362,35.8542024,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
de6ef66a-dac1-49df-8e77-da22ecfdd8bc,omer sky,,Retail,Supermarket,,,,,,,,,Irbid,32.5487938,35.8539607,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
2efea6e0-2f30-4567-a9ad-2eaa06675aae,مؤسسة مرزوقة للالبسة الجاهزة,,Services,Clothing,,,,,,,,,Irbid,32.5483806,35.8541967,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
577cbd65-69f6-4fe1-8ba9-2ebe7080dd35,سالسا,,Services,Clothing,,,,,,,,,Irbid,32.5487618,35.8539767,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
9ba51db8-4e93-4951-814e-55368ab011f8,شركة أبناء على العوادين,,Services,Clothing,,,,,,,,,Irbid,32.5491385,35.8537527,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
de22580e-39aa-4b37-803d-6e078289ca10,سبورات السيلاوي,,Services,Clothing,,,,,,,,,Irbid,32.5519537,35.8518701,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
24d891b0-d4da-48a0-a9ad-4ac89c711126,جنتلمان للأزياء الرجال,,Services,Clothing,,,,,,,,,Irbid,32.5491717,35.8537335,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
ce9ce961-a53e-461f-acb6-52868d5219fa,أميرة التراث,,Services,Clothing,,,,,,,,,Irbid,32.5489697,35.8538831,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
75f83f19-6595-4625-b496-16b9a82c7ee7,دنيا الموسيقى,,Services,Music Store,,,,,,,,,Irbid,32.549016,35.8538645,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
63b478d2-1fb3-4244-b417-a99d6d56e75e,kutkut,,Services,Clothing,,,,,,,,,Irbid,32.5492616,35.8536942,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
4c3fb4b1-3946-4efb-ac30-5eca7b384f60,مجمع يوسف الشرايري,,Services,Clothing,,,,,,,,,Irbid,32.549234,35.8537129,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
fd543f7a-ed57-4e39-acce-3ae02fd5a7fd,اسواق الزبيدي للخضار و الفواكه,,Retail,Supermarket,,,,,,,,,Irbid,32.5516496,35.8702748,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
af76c24b-727d-4949-8728-ab531cecc28e,اسواق الزبيدي,,Retail,Supermarket,,,,,,,,,Irbid,32.5517648,35.8705208,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
5a3c3b54-fc64-4f05-ba24-7c779847f8c2,صيدلية الحي الشرقي,,Services,Health & Beauty,,,,,,,,,Irbid,32.5517093,35.8703793,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
45f6d2df-974a-453a-a2c5-b936d07ba742,Claccy,,Services,Bags,,,,,,,,,Irbid,32.5329245,35.8561212,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
80b64b2a-f7ae-488e-8340-89d009e705df,ستديو ديالي,,Services,Photo,,,,,,,,,Irbid,32.5329576,35.8562071,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
aadcf42d-7e9f-4be5-b898-99c97603d506,عالم بصيريات,,Services,Optician,,,,,,,,,Irbid,32.5388772,35.8516712,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
ee7afd4f-5796-407c-ad83-8c038aa4b787,كرم,,Services,Mobile Phones,,,,,,,,,Irbid,32.5386313,35.8517332,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
1b0e5061-8997-4a7a-8f3c-60feeef681ff,بصريات جدارا,,Services,Optician,,,,,,,,,Irbid,32.5386141,35.8517416,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
358c29dc-431d-4c9c-a0b7-892900d20a96,حلويات خنفر,,Food & Beverage,Sweets,,,,,,,,,Irbid,32.5387079,35.8516685,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
c8a30d4a-5165-4973-8db1-9383f04b1ed4,Two minutes Outlet,,Services,Clothing,,,,,,,,,Irbid,32.5385574,35.8517554,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
093997b9-9a43-4d28-ab2f-a7764ff45b7a,Mr. Bean Outlet,,Services,Clothing,,,,,,,,,Irbid,32.5394155,35.8514613,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
844bb37c-af9c-4aa2-bf2e-81000c2a3d17,أبراج الرياضة,,Services,Sporting Goods,,,,,,,,,Irbid,32.5396545,35.8513961,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
cc6a219d-35bc-485b-a54a-16905698aefc,أمواج للبصريات,,Services,Optician,,,,,,,,,Irbid,32.5395068,35.8514405,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
76d7f747-f6b1-43e1-b0d0-27c8dacc8d89,برادايس,,Retail,Supermarket,,,,,,,,,Irbid,32.5404553,35.8512652,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
5cab9dd0-9389-45dd-87cc-e79965e6f641,أسرار,,Services,Gift Shop,,,,,,,,,Irbid,32.5403095,35.8512964,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,True
3e01861d-a77a-4b5b-b11f-e851c2fdf372,البيروتي للبصريات,,Services,Optician,,,,,,,,,Irbid,32.5494001,35.8536247,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
8d37db32-5cf6-427b-b639-a14868444c97,أبو عايشة,,Food & Beverage,Coffee Shop,,,,,,,,,Irbid,32.5493436,35.8536622,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
1c8190f2-7a55-4a9a-8ca8-2bcba5d04a19,falcon,,Services,Clothing,,,,,,,,,Irbid,32.5493628,35.8536504,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
ef740c0b-6fcb-4c09-9fd4-d7fb9e5b29a3,سويتي جيتر,,Services,Clothing,,,,,,,,,Irbid,32.5494818,35.853558,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
2c25e8cb-aa17-47f3-a25b-6fb2254d7d2b,حلويات الحواري النابلسية,,Services,Sweet,,,,,,,,,Irbid,32.5543513,35.8502618,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
3963c3be-ce9e-474d-a22e-77fccfae7fcd,الحذاء التركي المميز,,Services,Shoes,,,,,,,,,Irbid,32.5521544,35.8517101,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
50a3f521-85e0-484c-9ab7-2c1a99a2e8f1,أحمدالمحتسب,,Services,Clothing,,,,,,,,,Irbid,32.5527013,35.8513075,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
b4aebef7-31b4-4b9c-a32f-57ba7e82e132,Xstation,,Services,Video Games,,,,,,,,,Irbid,32.5544821,35.8501014,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
1fa40110-603f-47d8-9314-1071c6bf31ae,مراد,,Services,Clothing,,,,,,,,,Irbid,32.5539047,35.8504834,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
c1cee426-1ce6-4c50-a22c-c7aedbed8a04,Smart man,,Services,Clothing,,,,,,,,,Irbid,32.5526347,35.8513572,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
7f23a596-f44f-4a3b-866d-65fe57c7dbc0,الضميري,,Services,Clothing,,,,,,,,,Irbid,32.552809,35.8511952,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
90c125ce-693c-48a7-9870-52e087691649,لاليك ستايل,,Services,Salon,,,,,,,,,Irbid,32.5539503,35.8504728,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
d64a9275-c072-4a9e-9805-f1ca7af0feff,الهيبة,,Services,Clothing,,,,,,,,,Irbid,32.5521939,35.8516837,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
45e9c694-73d2-4629-bad1-a332204505cf,Lord,,Services,Clothing,,,,,,,,,Irbid,32.5532617,35.8509313,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
c9338a0b-10cb-4e67-bef0-bc093a440659,شال جنزير,,Services,Clothing,,,,,,,,,Irbid,32.5520751,35.8517796,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
586de44d-7b8d-4f6b-843f-d49c21e48ef8,You,,Services,Clothing,,,,,,,,,Irbid,32.5522489,35.8516533,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
5021dfb1-02b0-43f3-9a3c-5747a86d6a76,كرمالك,,Services,Clothing,,,,,,,,,Irbid,32.5521181,35.851735,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
eb6bb8ba-3341-46a1-8911-f1e5afbb7343,power,,Services,Clothing,,,,,,,,,Irbid,32.5522226,35.8516609,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
49e741d1-d8c4-4f51-8868-ca1b43d49455,عالم مسايا,,Services,Florist,,,,,,,,,Irbid,32.5533235,35.8509036,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
057d384b-a8d6-4f8b-b2f7-0d70c41aeba8,أباتشي,,Services,Perfume,,,,,,,,,Irbid,32.5541197,35.850359,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,True
f31a9921-e64f-482a-af7e-d4488e7d7784,أزياء لاليك,,Services,Clothing,,,,,,,,,Irbid,32.553862,35.850519,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
a6a3034d-8ce1-4c45-87ce-d56c471eb223,عصام المحتسب,,Services,Clothing,,,,,,,,,Irbid,32.5529419,35.8511321,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
745496c6-9ca5-4634-938c-3fd2e1e6171e,نور كيليوبترا,,Services,Department Store,,,,,,,,,Irbid,32.5520505,35.8518008,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
3758cf15-51a3-4fd1-a4fc-fb8dfd42f20f,لوريت,,Services,Travel Agency,,,,,,,,,Irbid,32.5536991,35.850624,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
f0d092c0-a014-45f2-8ddb-22c9beb11aa1,سبوراتX5,,Services,Clothing,,,,,,,,,Irbid,32.5528888,35.8511711,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
02f6ac04-3639-4066-b4dc-2b6845cd3421,أحلى عالم,,Services,Beauty,,,,,,,,,Irbid,32.5529943,35.8510984,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
2c2371c3-1ff2-422a-81ac-1769b77d0821,محمص الديوان,,Food & Beverage,Coffee Shop,,,,,,,,,Irbid,32.5544074,35.850222,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
a86dda41-89fd-4a9d-af5d-b2fa0764d6bb,الملكية للطيران,,Services,Travel Agency,,,,,,,,,Irbid,32.5546058,35.8500061,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
6cc62899-c333-48f7-b459-c7cece908b5e,إسوارة العروس,,Services,Clothing,,,,,,,,,Irbid,32.5541608,35.8503556,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
e5f6fd76-d126-4d63-89ae-51aace1d02aa,حجازي,,Services,Travel Agency,,,,,,,,,Irbid,32.5545285,35.8500467,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
bef57b04-dd9d-4fd7-a188-58d788112995,بصريات فلورنس,,Services,Optician,,,,,,,,,Irbid,32.554563,35.8500322,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
876efd93-6422-4366-ac06-2ee09690cf15,نيو ستايل,,Services,Clothing,,,,,,,,,Irbid,32.5539941,35.8504472,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
4ae67bdd-7c81-4685-b8ce-be933e5c7da6,بيت الحرير,,Services,Clothing,,,,,,,,,Irbid,32.549519,35.8535392,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
21cf01d7-ea46-4043-b2bb-2042dc5adec3,STYLISH,,Services,Beauty,,,,,,,,,Irbid,32.5496214,35.8534836,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
a0816265-d5b2-4ac6-b5f6-98207bd9e034,السارة,,Services,Clothing,,,,,,,,,Irbid,32.5495005,35.8535505,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
80127dbe-5f9a-4ffd-9d8d-7f315fab5b92,AXIS OPTIC,,Services,Optician,,,,,,,,,Irbid,32.5496846,35.8534433,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
7e9dbe78-064e-493c-ae38-3ca51b224841,Beauty Shop,,Services,Beauty,,,,,,,,,Irbid,32.5497983,35.8533738,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
19a189c2-e98d-41f6-9231-f0297646fc82,Queen palace fation,,Services,Clothing,,,,,,,,,Irbid,32.5497222,35.8534228,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
9cb72b8d-1b89-42ff-a772-d80868d43674,TRAVEL,,Services,Clothing,,,,,,,,,Irbid,32.5319504,35.8537666,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
7db34986-a813-4be6-9dda-728a0a24d0df,EXCENT,,Services,Shoes,,,,,,,,,Irbid,32.532087,35.854115,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
183c13d0-c074-4f13-84ec-144a1e22e64c,Bana,,Services,Gift Shop,,,,,,,,,Irbid,32.5320181,35.8539357,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,True
1302c061-ea7e-4894-aa40-475a7e22e453,pause,,Services,Clothing,,,,,,,,,Irbid,32.5320127,35.8539772,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
047e4785-1967-4509-8956-a2aa7d177bb2,الشناق,,Services,Clothing,,,,,,,,,Irbid,32.5322161,35.8544444,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
a00c3915-8d93-4d55-9e35-d6e9781e8bb5,صالون الجامعه,,Services,Craft,,,,,,,,,Irbid,32.531974,35.8538252,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
79b91906-765a-429e-8e61-5902c1b345c1,Dimor,,Services,Clothing,,,,,,,,,Irbid,32.5320086,35.8538799,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
c84ca7ec-b3cb-42b0-8c1a-53795252c6ae,brands,,Services,Clothing,,,,,,,,,Irbid,32.5319271,35.8536991,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
95809549-a137-407f-89b2-bb2af500af4d,استوديو ومختبرات القرم,,Services,Photo,,,,,,,,,Irbid,32.5376058,35.8518892,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
be2a1358-d3f1-461f-a1be-267608f73e58,mini coffee,,Food & Beverage,Coffee Shop,,,,,,,,,Irbid,32.5165682,35.7878966,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
88971b99-c39b-4902-b433-b1fc77d5ac36,محمص القيسي - فرع الوحدات,,Services,Chocolate,,,,,,,,,Amman,31.9307454,35.9355794,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
d7f9e79f-9925-46ad-9b13-4c1379e42356,محمص الشعب - فرع الوحدات,,Services,Chocolate,,,,,,,,,Amman,31.9300797,35.9361174,,,,,,,web_discovery:places,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
